Call ID,Original Objection,Cluster,Deep Insight,Key Phrases,X,Y
697de5cb5c2d795d7778a9b3,नहीं madam हो तो.,Noise,Customer confirms no pre-existing conditions.,नहीं है madam,14.584721565246582,3.1778876781463623
697de5cb5c2d795d7778a9b3,Madam मैं hospital में काम करता हूं Apollo.,Driving Excuse/Stalling,Fallback due to error,,11.177712440490723,2.3220763206481934
697de5cb5c2d795d7778a9b3,Credit.,Unclear/Noisy Utterances & Inquiries,The customer's response is unclear and doesn't seem to fit the context.,Cash,9.419965744018555,1.9143729209899902
697de5cb5c2d795d7778a9b3,नहीं madam मैं personal में करना अभी next month में करना चाहिए ना वह तो mommy नहीं है इधर. इसलिए mommy आ गया तो करने के लिए कोशिश करता.,Noise,"The customer explicitly declines the offer, stating that they don't want to continue at the moment.","नहीं नहीं madam, force नहीं continue करना है अभी",11.972808837890625,2.254293918609619
697dedd65c2d795d77791c70,हां जी.,Customer Acknowledgement: 'Haan Ji',Customer agrees with the information provided.,हां जी,-8.483915328979492,-1.3523714542388916
697dedd65c2d795d77791c70,"Sorry ma'am, मुझे नहीं insurance.",Existing Health Insurance Status,The customer states that they do not have insurance.,नहीं है madam insurance नहीं,10.234757423400879,2.6315813064575195
697dedd65c2d795d77791c70,"हां, वह आपकी बात ठीक है.",Confirmation & Acknowledgment,Customer states that the information is correct.,हां जी सही है.,8.997885704040527,5.321092128753662
697dedd65c2d795d77791c70,अभी मैं drive कर रहा हूं अभी.,Driving Excuse/Stalling,"The customer reiterates their busyness, citing driving.",driving कर रहा हूं,11.228386878967285,2.2668628692626953
697dedd65c2d795d77791c70,"अभी possible नहीं है, sorry.",Noise,Customer reaffirms that the current time is not suitable.,अभी possible नहीं है madam,12.044923782348633,3.6174843311309814
697dedd65c2d795d77791c70,Sunday में रख दो आप.,Inferred Pattern,No close match found in reference Gold Standard.,,11.865615844726562,1.2704780101776123
697dedd65c2d795d77791c70,Monday को,Inferred Pattern,"The customer refers to a specific date (Monday), indicating they want to postpone the discussion.",सोमवार,11.838268280029297,1.2352895736694336
697dedd65c2d795d77791c70,Monday में.,Inferred Pattern,"The customer refers to a specific date (Monday), indicating they want to postpone the discussion.",सोमवार,11.856006622314453,1.2092541456222534
697dedd65c2d795d77791c70,तीन तीन बजे का तीन बजे का कर दीजिए.,Inferred Pattern,The customer changes the callback time to 5 PM.,तीन बजे जोड़ो आप पाँच बजे कर देना,6.797506809234619,3.362215280532837
697dedd65c2d795d77791c70,"Ok, thank you.",Inferred Pattern,"The customer expresses thanks, but the reason for this gratitude is unclear.",Thank you,9.817983627319336,-4.41445255279541
697dedd65c2d795d77791c70,No no no.,Expressing Disinterest/Rejection,Denying any pre-existing conditions.,No no no,11.738533020019531,5.464693069458008
697dedd65c2d795d77791c70,Thank you.,Inferred Pattern,Customer continues to reject.,Thank you,9.825947761535645,-4.441661357879639
697df8f25c2d795d7779c6fc,जी ma'am.,Affirmative Acknowledgement (जी Ma'Am),Customer expresses initial interest.,जी ma'am.,13.064269065856934,-2.571035146713257
697df8f25c2d795d7779c6fc,जी madam?,Affirmative Acknowledgement (जी Ma'Am),Customer confirms they are the person the bot is trying to reach.,जी ma'am?,12.816240310668945,-2.3514907360076904
697df8f25c2d795d7779c6fc,जी madam मैंने अभी और अभी insurance में अभी hospital में लेकिन अभी तो उसका approval नहीं मिला.,Driving Excuse/Stalling,The customer expresses that they are healthy and questions the need for insurance.,"हां, सही है health insurance, अभी तो बिल्कुल healthy है",10.866856575012207,2.674614667892456
697df8f25c2d795d7779c6fc,"Reliance Reliance नाम है मेरा madam, Reliance",Noise,No close match found in reference Gold Standard.,,10.061607360839844,1.7931336164474487
697df8f25c2d795d7779c6fc,जी madam यह मेरा company का है मेरा ख़ुद का नहीं है हम इसमें मेरे,Existing Health Insurance Status,Customer is sharing information about his job and lack of physical activity.,company work job करता हूं,10.413443565368652,2.9534618854522705
697df8f25c2d795d7779c6fc,Madam ऐसी सुविधा जाऊं मैं अभी इस time madam मुझे अभी,Customer Already Insured/Stalling,Customer requests to end the call.,अभी चल दीजिए यह बात,11.737356185913086,2.1189002990722656
697df8f25c2d795d7779c6fc,ठीक है madam मैं इसके बारे में सोचूंगा अभी मैं थोड़ा सा जी madam.,Noise,Customer is currently only considering for their mother.,फ़िलहाल तो मैं मां के बारे में सोच रहा हूं,11.219104766845703,1.83849036693573
697df8f25c2d795d7779c6fc,नहीं जी नहीं ma'am मैं क्या अभी hospital में भर्ती हूं admit हूं ma'am. मैं अभी इसके लिए नहीं हूं फिर मैं बाद में इसके बारे में सोचूंगा.,Customer Already Insured/Stalling,Customer is postponing interest. Indicates will think about it.,नहीं ma'am अभी नहीं है अभी हम बताएंगे देखकर सोचकर,11.6149263381958,2.3737080097198486
697df8f25c2d795d7779c6fc,"ठीक है madam, ok.",Agreement & Acknowledgement (Hinglish),Fallback due to error,,9.894674301147461,7.745707035064697
698dc86f96d0a221080b2ae4,हां जी ma'am.,Affirmative Responses & Acknowledgements,Customer confirms that they have an existing insurance.,हां जी ma'am.,12.33411979675293,-1.4034767150878906
698dc86f96d0a221080b2ae4,हां जी.,Customer Acknowledgement: 'Haan Ji',Customer agrees with the information provided.,हां जी,-8.432270050048828,-1.361745834350586
698dc86f96d0a221080b2ae4,आदित्य बिरला Insurance.,Existing Health Insurance Status,The customer mentions having health insurance from Aditya Birla.,Health insurance बनाया था आदित्य फिर्ला का,9.630976676940918,2.4043068885803223
698dc86f96d0a221080b2ae4,हां जी ma'am.,Affirmative Responses & Acknowledgements,Customer confirms that they have an existing insurance.,हां जी ma'am.,12.334333419799805,-1.402377724647522
698dc86f96d0a221080b2ae4,शाम को छह बजे.,Callback Time Negotiation,The customer proposes an alternative time.,शाम को छह बजे,12.871659278869629,0.2865905165672302
698dc86f96d0a221080b2ae4,जी नहीं.,Polite Rejection (Hindi),The customer expresses that they are not interested in the offer.,जी नहीं,22.995967864990234,-1.6425344944000244
697dfca95c2d795d777a024f,बात वह माल नहीं सारी चीज़ें सब फ़ैल रहा था.,Denial Of Pre-Existing Conditions,No close match found in reference Gold Standard.,,10.825448036193848,4.814490795135498
697dfca95c2d795d777a024f,सामान लगा जाना कल phone नहीं आ रहा,Noise,Customer says cal was not done yesterday,nahi aapne kal call nahi nahi,11.995279312133789,3.1177570819854736
697dfca95c2d795d777a024f,हां वही बोला है सामने बोला.,Customer Acknowledgment & Confirmation,The customer confirms they are on the line.,जी जी मैंने बोला तो है,9.5239896774292,-1.3608713150024414
697dfca95c2d795d777a024f,मैंने बोला कौन बोला?,General Offer Inquiry & Clarification,The customer says 'main kya bol raha hu'.,मैं क्या बोल रहा हूं?,8.588357925415039,-0.01896546222269535
697dfca95c2d795d777a024f,बता रहा.,Seeking Further Details,Fallback due to error,,6.4625244140625,-2.4815115928649902
697dfca95c2d795d777a024f,आधा item आ हुआ आधा नहीं,Noise,No close match found in reference Gold Standard.,,10.831816673278809,4.591653347015381
697dfca95c2d795d777a024f,item,Unclear/Incoherent Utterances,Fallback due to error,,8.243456840515137,3.1063575744628906
697dfca95c2d795d777a024f,बोलेगा.,"""Boliye/Bolo"": Proceed Inquiry",The customer repeats they will talk later.,बात करूंगा,5.600658416748047,-10.65864372253418
697dfca95c2d795d777a024f,बोलेगा यही बोल रहे हैं.,Customer Acknowledgement & Readiness,The customer confirms their identity.,जी बात कर रहा हूं,6.282942771911621,-7.893003940582275
697dfca95c2d795d777a024f,ज़रा देख लेता.,Noise,Fallback due to error,,9.407275199890137,1.3678663969039917
697dfca95c2d795d777a024f,साथ नहीं है तो लोगों को तो काम से देगा.,Noise,No close match found in reference Gold Standard.,,10.776159286499023,3.27358078956604
697dfca95c2d795d777a024f,नहीं करूंगा. हम कहीं चलें तो आप पैसे कहे challenge भरे पड़े हो भरते वाला,Lack Of Funds Objection,No close match found in reference Gold Standard.,,12.627656936645508,3.9324233531951904
697dfca95c2d795d777a024f,वाला जो,Noise,The customer asks a clarifying question.,कौन सा?,7.530430793762207,2.6464896202087402
697dfca95c2d795d777a024f,हम कह रहे थे हम कहीं बाहर नहीं चाहिए.,General Rejection & Objections,The customer firmly rejects the offer.,हमको नहीं चाहिए,10.95902156829834,3.708411693572998
697dfca95c2d795d777a024f,ज़्यादा रे ना तो खड़े हो गए.,Noise,No close match found in reference Gold Standard.,,11.976758003234863,4.381802082061768
697dfca95c2d795d777a024f,ज़्यादा आदमी ऐसे तो खड़े हो यह.,Noise,No close match found in reference Gold Standard.,,11.727561950683594,4.403212070465088
697dfca95c2d795d777a024f,खड़े कहां,General Offer Inquiry & Clarification,The customer's response 'कहां पड़े हैं?' indicates confusion or not understanding the offer/context.,कहां पड़े हैं?,8.505728721618652,0.14186760783195496
697dfca95c2d795d777a024f,माल माल,Unclear/Incoherent Utterances,No close match found in reference Gold Standard.,,8.23435115814209,3.022249221801758
697dfca95c2d795d777a024f,नाम डाल देना.,Agent Name/Number Inquiry,Customer asking what the insurance plan is.,Name it,8.844552993774414,1.293472170829773
697dfca95c2d795d777a024f,अरे कोई बताओ यार थोड़ा बहुत तो काम है.,Agreement & Invitation To Proceed,No close match found in reference Gold Standard.,,8.820478439331055,-0.7845086455345154
697dfca95c2d795d777a024f,गाड़ी वाले का काम है,Customer Activity & Occupation Disclosure,No close match found in reference Gold Standard.,,10.420526504516602,2.158463954925537
698030970cbe26d6e5f6c7b6,हां बोलिए madam.,Acknowledgement & Invitation To Proceed,Customer expresses agreement to proceed.,हां बोलिए madam,11.613907814025879,-1.223686933517456
698030970cbe26d6e5f6c7b6,अभी तो,Customer Hesitation/Stalling,Customer provides a very short utterance. Lacking in context.,अभी,9.6288423538208,3.980882167816162
698030970cbe26d6e5f6c7b6,नहीं madam अभी थोड़ा out of city हूं.,Immediate Disinterest/Rejection,The customer expresses that they are not interested at the moment due to being out of Delhi.,"जी नहीं अभी नहीं madam, अभी मैं out of दिल्ली हूं",12.13648796081543,2.552435874938965
698030970cbe26d6e5f6c7b6,मैं तो बात मुझे बाद में call करना कल.,Callback Request: Later Time,Customer asking to call later.,बाद में call कीजिएगा,10.97475814819336,0.7978430390357971
698030970cbe26d6e5f6c7b6,हां कल हां Sunday को करो Sunday.,Inferred Pattern,The customer confirms their identity.,हां बोलिए हां हां,11.874403953552246,1.2400356531143188
698030970cbe26d6e5f6c7b6,Afternoon का time ठीक है but कल कल मत करना.,Noise,Confirms the agreed-upon date and time.,"कल का सही है, कल दोपहर को कर देना.",12.075843811035156,0.9720108509063721
698030970cbe26d6e5f6c7b6,तीन मई.,Inferred Pattern,Customer responds with the number of family members to be covered.,बस एक मई,6.783116817474365,3.3495936393737793
698035990cbe26d6e5f75cdb,"नहीं नहीं नहीं, मेरा already health insurance है.",Existing Health Insurance Status,Customer indicates they already have health insurance.,"नहीं, health insurance है अभी मेरे पास",10.214089393615723,2.6482174396514893
698035990cbe26d6e5f75cdb,"नहीं नहीं नहीं, मेरा",Noise,Customer declines the offer.,"नहीं नहीं, उसका मैं मैं",11.131458282470703,3.8040294647216797
698035990cbe26d6e5f75cdb,मेरा job में available है कोई तो है?,Customer Activity & Occupation Disclosure,The customer tries to explain their current work context.,मेरा मेरा काम पकड़ा है मैं,10.673310279846191,2.0849461555480957
698035990cbe26d6e5f75cdb,मैं जो health policy कोई भी नहीं चाहिए.,Existing Health Insurance Status,The customer states that no one wants health insurance.,"Health insurance, कोई नहीं करवाना चाहता है",10.344952583312988,2.919494867324829
698035990cbe26d6e5f75cdb,आपके पास computer version वाला क्यों लग रहा है?,Ai Bot Identification & Origin,Fallback due to error,,8.851927757263184,0.2769072949886322
698035990cbe26d6e5f75cdb,आपकी voice मुझे computer voice के जैसा क्यों लग रहा है?,Ai Bot Identification & Origin,The customer confirms that they can hear the bot.,आपकी आवाज़ मुझे आ रही है,9.04455852508545,0.15012964606285095
698035990cbe26d6e5f75cdb,जी नहीं.,Polite Rejection (Hindi),The customer expresses that they are not interested in the offer.,जी नहीं,23.005393981933594,-1.6538634300231934
698035990cbe26d6e5f75cdb,क्योंकि मेरा already extensions है.,Existing Health Insurance Status,The customer states they already have insurance.,मेरे पास already है,10.025325775146484,2.693552255630493
698035990cbe26d6e5f75cdb,मैं थोड़ा बिल्कुल ही,Customer Hesitation/Stalling,Customer states they are busy.,मैं अभी थोड़ा busy हूं,9.780987739562988,3.933861255645752
698035990cbe26d6e5f75cdb,No.,No Existing Health Insurance,The customer confirms they do not have a health insurance plan.,No,4.042778491973877,-15.287300109863281
698035990cbe26d6e5f75cdb,आपको जैसा ठीक लगे.,Confirmation Seeking (Theek Hai?),The customer asks about scheduling for today or tomorrow.,आपका हिसाब से,7.973551273345947,8.758051872253418
698035990cbe26d6e5f75cdb,जी नहीं.,Polite Rejection (Hindi),The customer expresses that they are not interested in the offer.,जी नहीं,23.005294799804688,-1.6538492441177368
698036210cbe26d6e5f76ed4,जी हां.,Customer Confirmation/Agreement,The customer confirms their identity.,जी हां,5.706451892852783,1.86449134349823
698036210cbe26d6e5f76ed4,क्या करने के लिए?,Process & Action Inquiry,Customer asks what needs to be done.,क्या करना होगा,7.510863304138184,0.07945041358470917
698036210cbe26d6e5f76ed4,हां बोलिए.,Customer Confirmation: 'Haan Boliye',"Customer says 'Haan boliye', indicating they are confirming and ready to proceed.",Haan boliye,10.823917388916016,-9.052486419677734
698036210cbe26d6e5f76ed4,कुछ भी नहीं है.,Denial Of Pre-Existing Conditions,Customer states there is nothing.,कुछ भी नहीं है.,10.471014022827148,4.986737251281738
698036210cbe26d6e5f76ed4,नहीं है बोला?,Confusion/Rejection: Nahi Hai?,The customer reinforces rejection with 'नहीं बताते'.,नहीं बताते?,10.760323524475098,6.091730117797852
698036210cbe26d6e5f76ed4,बोलो कैसे नई policy बताओ?,General Policy Information Inquiry,Customer asks about the policy.,Policy के बारे में बताओगे,7.899141788482666,1.0150607824325562
698036210cbe26d6e5f76ed4,पूरे family member के लिए.,Family Size & Coverage Inquiry,Customer indicates policy is for a family member.,Family member के लिए,8.052531242370605,3.616798162460327
698036210cbe26d6e5f76ed4,मैं और मेरे दो बच्चे और मेरी बीवी.,Family Member Count Inquiry,Customer details the family members,"मैं, मेरी wife, मेरा बेटा, उसके दो बच्चे",7.81264591217041,4.202731132507324
698036210cbe26d6e5f76ed4,मेरी यह उनचालीस उनकी है पैंतीस.,Family Age Information Provided,No close match found in reference Gold Standard.,,6.581079483032227,5.127066135406494
698036210cbe26d6e5f76ed4,और बच्चे नौ साल के.,Family Age Information Provided,The customer shares the son's age (six years).,और बच्चे की उम्र छह साल है,7.095305442810059,4.535557746887207
698036210cbe26d6e5f76ed4,हां तो बोलो ना है ना.,Customer Acknowledgment & Confirmation,The customer confirms they are on the line.,हां है बोलिए ना,9.257594108581543,-1.108728289604187
698036210cbe26d6e5f76ed4,कुछ भी नहीं करता मैं.,Noise,The customer states he doesn't do any activity.,कुछ भी नहीं करता.,10.82571792602539,4.304891586303711
698036210cbe26d6e5f76ed4,नहीं नहीं नहीं हुआ. कुछ भी नहीं हुआ. मेरा operation हुआ है हड्डी का,Noise,The customer states they do not have any pre-existing conditions.,"नहीं नहीं, कुछ भी नहीं हुआ",10.94338607788086,4.529882907867432
698036210cbe26d6e5f76ed4,accident हुआ था तो.,Inquiry About Call Purpose,No close match found in reference Gold Standard.,,6.987379550933838,0.21836541593074799
698036210cbe26d6e5f76ed4,बहुत दिन हो गए उसको दस साल हो गए.,Family Age Information Provided,Customer speaking incoherently.,"Hoy para atrás al ser, fue ten years.",6.547916889190674,4.175907135009766
698036210cbe26d6e5f76ed4,"कुछ भी नहीं है, कुछ भी नहीं है.",Denial Of Pre-Existing Conditions,Denying any pre-existing conditions.,"नहीं नहीं, कुछ भी नहीं है",10.787287712097168,4.829520225524902
698036210cbe26d6e5f76ed4,क्या?,Confusion/Unclear Offer Details,Customer shows confusion about the offer,क्या?,6.6163010597229,0.10384021699428558
698036210cbe26d6e5f76ed4,क्या?,Confusion/Unclear Offer Details,Customer shows confusion about the offer,क्या?,6.609265327453613,0.10672512650489807
698036210cbe26d6e5f76ed4,तो बोलो तो,"""Boliye/Bolo"": Proceed Inquiry",The customer wants to know about refund of previous policy.,उसका बोलो,5.931149482727051,-9.466025352478027
698036210cbe26d6e5f76ed4,तो क्या करना है? आगे बढ़ना क्या है? वह जल्दी जल्दी बताओ.,General Inquiry & Clarification,Customer asks about the requirements or steps to avail the offer.,तो उसके लिए क्या करना पड़ेगा?,7.7796759605407715,-0.04501597210764885
698036210cbe26d6e5f76ed4,करना. अभी time नहीं है.,Noise,"The customer explicitly states they don't have time at the moment, indicating an objection related to time.",अभी time नहीं है,12.191086769104004,3.611562967300415
698037130cbe26d6e5f78e55,हां जी बोलो.,Customer Acknowledgment & Confirmation,Customer is ready to move forward.,हां जी बोलो,9.640682220458984,-1.6244325637817383
698037130cbe26d6e5f78e55,सोच रहा हूं वही है जब requirement है,Noise,No close match found in reference Gold Standard.,,10.039978981018066,1.003463625907898
698037130cbe26d6e5f78e55,हां तभी आएगा वही.,Confirmation: Audio Is Audible,Customer agreeing with the statement,हां यह तो होता है,8.35081672668457,2.3038668632507324
698037130cbe26d6e5f78e55,बोला ना मैं I will tell you later.,Noise,The customer states they will talk later.,बाद में बात करूंगा,9.87376880645752,-0.49570679664611816
698037130cbe26d6e5f78e55,Means,Unclear/Incoherent Utterances,The customer expresses confusion or doesn't understand the initial greeting.,मतलब,8.229700088500977,2.9463624954223633
698037130cbe26d6e5f78e55,थोड़ा time लगेगा.,Customer Activity & Occupation Disclosure,"The customer states it will take some time, further suggesting a need for consultation.",नहीं नहीं वह थोड़ा time लगेगा,10.806246757507324,1.3799397945404053
698037130cbe26d6e5f78e55,बोल रहा हूं ना.,Identity Confirmation & Acknowledgment,The customer confirms their identity.,बोल रहा हूं,9.399031639099121,-0.45453080534935
698037130cbe26d6e5f78e55,Time लगेगा,Customer Activity & Occupation Disclosure,Customer says he doesn't have time.,Time नहीं है,10.760407447814941,1.4234778881072998
698037130cbe26d6e5f78e55,मैं सोच रहा हूं उसी बारे में.,Noise,"The customer's response indicates they were confirming something, potentially the callback.",मैं वही बोल रही हूं,10.337390899658203,1.0084539651870728
698037130cbe26d6e5f78e55,क्या करना,Process & Action Inquiry,Customer asks what needs to be done.,क्या करना होगा,7.523318767547607,0.07206811010837555
698037130cbe26d6e5f78e55,अभी बोल नहीं सकते इसलिए,Noise,"The customer is not giving a clear answer, indicating that they are not yet ready to commit or are considering the offer but need more time.",अभी फ़िलहाल नहीं कुछ कह सकते,11.99673080444336,3.4471096992492676
698037130cbe26d6e5f78e55,थोड़ा time ले रहा हूं.,Customer Activity & Occupation Disclosure,The customer requests more time to consider the offer.,मुझे कुछ समय चाहिए ma'am.,10.785661697387695,1.4234659671783447
698037130cbe26d6e5f78e55,"हां, आ रही.",Confirmation: Audio Is Audible,Customer speaks,जी हां आ रही है,8.29246711730957,2.060814619064331
698037130cbe26d6e5f78e55,हमको,Unclear/Incoherent Utterances,Fallback due to error,,7.982476711273193,3.081674337387085
698037130cbe26d6e5f78e55,आठ बजे तक time लीजिए.,Callback Time Negotiation,The customer suggests a different time.,एक बजे तक कर लेंगे.,12.60627555847168,0.2109602689743042
698037130cbe26d6e5f78e55,अरे मैं sun रहा हूं आप क्या बोल रहे हैं सब कुछ.,Noise,Fallback due to error,,9.083986282348633,-0.5389142036437988
698037130cbe26d6e5f78e55,थोड़ा time दीजिए बोल रहे हो ना वही.,Customer Activity & Occupation Disclosure,"The customer expresses a desire to learn more before committing, indicating stalling.","बताते हैं थोड़ा बात करके, ठीक है?",10.796369552612305,1.3551297187805176
698037f00cbe26d6e5f7abb4,जी sir.,Affirmation & Confirmation (Hinglish),The customer confirms their identity.,जी sir,11.988288879394531,-2.5220179557800293
698037f00cbe26d6e5f7abb4,विचार करना पड़ेगा.,Noise,Customer indicates the need to check something before providing the ages.,देखना पड़ेगा,10.135703086853027,1.0970934629440308
698037f00cbe26d6e5f7abb4,देखा ना देखा जाएगा तो कर लेंगे.,Inferred Pattern,"The customer gives a vague answer, indicating potential interest but not a firm commitment.",रहेगा तो कर लिया जाएगा,9.878357887268066,0.6545479893684387
698037f00cbe26d6e5f7abb4,So आपको जीत लगे चौबीस घंटा अपने पास में ही कौन रहे?,Noise,No close match found in reference Gold Standard.,,11.017581939697266,0.5752984881401062
698037f00cbe26d6e5f7abb4,हां बोलो बस.,Customer Acknowledgment & Confirmation,Customer confirms their identity and agrees to listen.,जी हां,9.66958236694336,-1.7096922397613525
698037f00cbe26d6e5f7abb4,जब आपको उचित लगेगी,Noise,The customer asks about scheduling for today or tomorrow.,कब करेंगे?,9.659767150878906,0.87757408618927
698037f00cbe26d6e5f7abb4,आप ग्यारह बजे लगा ही सकता हो?,Noise,The customer suggests a specific time within the given window.,ग्यारह से पांच पांच बजे कर सकते हैं आप?,12.21862506866455,0.3512324392795563
698037f00cbe26d6e5f7abb4,अभी कुछ भी नहीं है.,No Current Insurance/Need,The customer confirms again there are no questions.,अभी कुछ भी नहीं है.,11.496406555175781,4.193915367126465
698037f00cbe26d6e5f7abb4,सहायता काहे के लिए?,Process & Action Inquiry,The customer is questionning why they should help.,help लेना चाहते हैं?,7.442829608917236,0.23654571175575256
69803a530cbe26d6e5f7fe3b,जी बोलिए.,Customer Acknowledgement & Readiness,Customer responds positively indicating understanding and readiness to listen.,जी बोलिए,6.242985248565674,-7.780004978179932
69803a530cbe26d6e5f7fe3b,हां जी.,Customer Acknowledgement: 'Haan Ji',Customer agrees with the information provided.,हां जी,-8.44455337524414,-1.2938880920410156
69803a530cbe26d6e5f7fe3b,Ma'am interested तो है actually मुझे कुछ हुआ नहीं है अभी.,Explicit Rejection: Not Interested,The customer explicitly states that they are not interested at the moment.,"नहीं madam, अभी तो कुछ interest नहीं हुए",12.240386009216309,2.922452449798584
69803a530cbe26d6e5f7fe3b,Ma'am अभी तो फ़िलहाल में नहीं है.,Immediate Disinterest/Rejection,Customer indicates they are not available at the moment.,Ma'am अभी नहीं है,12.282964706420898,2.5626773834228516
69803a530cbe26d6e5f7fe3b,जब होगा तब का तब देखा जाएगा.,Noise,Reinforces the rejection.,अभी तो बाद में देखूंगा ना,10.000877380371094,0.7183623909950256
69803a530cbe26d6e5f7fe3b,Ma'am हम लोग का तीन policy चल रहा है उसको भरते भरते तो हालत ख़राब है. और actually ma'am sorry हम थोड़ा honeymoon के आए हुए हैं हम आपसे एक बार बात करते हैं.,Unclear/Incoherent Utterances,No close match found in reference Gold Standard.,,7.863717079162598,3.1408674716949463
69803a530cbe26d6e5f7fe3b,Ok ok ma'am ok.,Agreement & Acknowledgement (Hinglish),The customer indicates acknowledgment.,Ok ok ma'am,9.854581832885742,7.845178127288818
69803a530cbe26d6e5f7fe3b,Ma'am कल के बाद परसों रखिए. परसों आप जब call करिएगा हम receive कर लेंगे.,Callback Request: Later Time,The customer requests a callback in the evening again.,आप शाम को call करिएगा please ma'am,11.298101425170898,0.8320790529251099
69803a530cbe26d6e5f7fe3b,आप ग्यारह बारह बजे?,Noise,Customer asks what time to call.,यह ग्यारह या बारह बजे,12.321539878845215,0.3905234932899475
69803a530cbe26d6e5f7fe3b,हां आपको जब.,Customer Confirmation/Agreement,The customer confirms they have a health insurance plan.,हां है तो,5.930476665496826,1.8792791366577148
69803a530cbe26d6e5f7fe3b,आप बारह बारह बजे या एक बजे जब भी,Callback Scheduling: Two Pm,Customer asks what time to call.,यह ग्यारह या बारह बजे,12.020942687988281,0.6066976189613342
69803a530cbe26d6e5f7fe3b,आपकी Ok ma'am.,Customer Acknowledgement & Agreement,Customer confirms.,Ok ma'am,10.215670585632324,8.041007041931152
69803a530cbe26d6e5f7fe3b,Thank you.,Inferred Pattern,Customer continues to reject.,Thank you,9.814430236816406,-4.451892375946045
69803a530cbe26d6e5f7fe3b,एक minute. Ok ma'am.,"Stalling, Confusion, Information Sharing",Customer indicates they will check the plan name.,एक minute,9.296043395996094,3.7753775119781494
69803a530cbe26d6e5f7fe3b,Good bye.,General Engagement & Greetings,Customer ends the call.,Bye,10.493199348449707,-2.2749505043029785
69803ae50cbe26d6e5f8116d,आप सुबह बात करेंगे इस time time नहीं है.,Customer Activity & Occupation Disclosure,Customer asks if the bot will call them.,आप पहले तो बोलाएंगे ना,10.952066421508789,1.5157310962677002
69803ae50cbe26d6e5f8116d,रास्ते में चल रहे हैं.,Noise,Fallback due to error,,9.924363136291504,2.1645114421844482
69803ae50cbe26d6e5f8116d,आवाज़ आ रही है आपकी.,Inferred Pattern,Customer acknowledges that they can hear the bot.,आ रही है आपकी आवाज़,10.172645568847656,-0.5849761366844177
69803ae50cbe26d6e5f8116d,बताइए.,Seeking Further Details,Fallback due to error,,6.461264610290527,-2.464291572570801
69803ae50cbe26d6e5f8116d,Hello? नमस्ते.,General Engagement & Greetings,"Customer says 'Hello' twice, possibly checking if the bot is still there, or experiencing connection issue.",Hello,10.559549331665039,-2.075345516204834
69803ae50cbe26d6e5f8116d,बोल रहा हूं.,Identity Confirmation & Acknowledgment,The customer confirms their identity.,बोल रहा हूं,9.411466598510742,-0.4711097180843353
69803ae50cbe26d6e5f8116d,हां जी. हां बताइए.,Agreement & Invitation To Proceed,The customer is confirming their identity and inviting the bot to proceed.,हां जी बताइए,8.856619834899902,-1.0496665239334106
69803ae50cbe26d6e5f8116d,अभी नहीं है.,No Current Insurance Coverage,The customer states they do not currently have health insurance.,अभी नहीं है,12.329732894897461,4.13527250289917
69803ae50cbe26d6e5f8116d,हां अभी तो,Customer Hesitation/Stalling,The customer confirms they have an existing health insurance plan.,हां अभी है,9.419536590576172,3.980466604232788
69803ae50cbe26d6e5f8116d,"हां जी, करना चाहेंगे?",Unclear Agreement/Confusion,The customer's response is incoherent and doesn't seem to be related to the bot's greeting.,हां जी उसके लिए से चाहते हैं ना?,7.962276458740234,1.680080533027649
69803ae50cbe26d6e5f8116d,ज़्यादा तो नहीं पंद्रह साल तक.,Family Age Information Provided,States the age as fifteen years,पंद्रह साल,6.509754180908203,4.566915035247803
69803ae50cbe26d6e5f8116d,तो इतनी उम्र नहीं है मेरी ज़्यादा उम्र नहीं है चालीस. पैंतालीस क़रीब है.,Family Age Information Provided,Fallback due to error,,6.883234977722168,5.073103427886963
69803ae50cbe26d6e5f8116d,अरे अब क्या कर रहे हो यार बार बार गाड़ी वापस कर रहे हो?,Ai Bot Identification & Origin,"The customer is speaking in another language that is not Hindi, English, or Hinglish, possibly indicating confusion or misdirection.","que sea ahora company que, ¿boldename?",8.831666946411133,0.18943075835704803
69803ae50cbe26d6e5f8116d,हां जी.,Customer Acknowledgement: 'Haan Ji',Customer agrees with the information provided.,हां जी,-8.437345504760742,-1.324628472328186
69803ae50cbe26d6e5f8116d,"मैं फिर बात कर रहा हूं, वह अच्छा होगा.",Inferred Pattern,Customer confirms identity and prompts the bot to continue.,"बात कर रही हूं मैं, बोलिए",10.355419158935547,0.6753699779510498
69803ae50cbe26d6e5f8116d,"नहीं नहीं नहीं, अब time नहीं है. रास्ता है बार बार बोल रहे हैं. अरे आराम से, आराम से निकालो बेटा आराम.",Noise,Customer states they don't have time.,"नहीं अभी तो नहीं, अभी तो मेरे पास time नहीं है",11.92841625213623,3.547564744949341
698ef8ba96d0a221080e5008,आप जिस व्यक्ति से बात कर रहे हैं उन्होंने आपके call को hold पर रखा है.,Call Placed On Hold,Automated message indicating the call is on hold.,आप जिस व्यक्ति से बात कर रहे हैं उसने आपकी call को hold पर रखा है।,27.186059951782227,2.176074266433716
698ef8ba96d0a221080e5008,कृपया line पर बने रहें.,Customer Stalling: On Hold,Customer placed the call on hold. Indicating stalling or being busy.,कृपया line पर बने रहें।,16.597126007080078,-17.840749740600586
